name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,brand,Kebutuhan_Tier,brand_encoded,target_encoded
Intel Core i3-3110M @ 2.40GHz,69.95,35.0,2012-07-01,BGA1023,Laptop,2400.0,0.0,1,2,2,2487,2871,Intel,Casual / Office,1,0
Intel Core i3-3120M @ 2.50GHz,129.0,35.0,2012-01-01,PGA988,Laptop,2500.0,0.0,1,2,2,2462,1277,Intel,Casual / Office,1,0
Intel Core i3-3210 @ 3.20GHz,70.0,55.0,2013-01-01,LGA1155,Desktop,3200.0,0.0,1,2,2,2177,258,Intel,Casual / Office,1,0
Intel Core i3-3217U @ 1.80GHz,199.0,17.0,2012-07-01,BGA1023,Laptop,1800.0,0.0,1,2,2,2790,2377,Intel,Casual / Office,1,0
Intel Core i3-3220 @ 3.30GHz,41.96,55.0,2012-08-01,LGA1155,Desktop,3300.0,0.0,1,2,2,2134,3951,Intel,Casual / Office,1,0
Intel Core i3-3220T @ 2.80GHz,199.0,35.0,2012-09-01,LGA1155,Desktop,2800.0,0.0,1,2,2,2297,193,Intel,Casual / Office,1,0
Intel Core i3-3225 @ 3.30GHz,172.0,55.0,2012-09-01,LGA1155,Desktop,3300.0,0.0,1,2,2,2131,513,Intel,Casual / Office,1,0
Intel Core i3-3240 @ 3.40GHz,33.0,55.0,2012-03-01,LGA1155,Desktop,3400.0,0.0,1,2,2,2102,1676,Intel,Casual / Office,1,0
Intel Core i3-3245 @ 3.40GHz,145.0,55.0,2013-01-01,LGA1155,Desktop,3400.0,0.0,1,2,2,2101,64,Intel,Casual / Office,1,0
Intel Core i3-3250 @ 3.50GHz,80.1,55.0,2013-01-01,LGA1155,Desktop,3500.0,0.0,1,2,2,2033,199,Intel,Casual / Office,1,0
Intel Core i3-330M @ 2.13GHz,149.95,35.0,2010-01-01,BGA1288,Laptop,2130.0,0.0,1,2,2,2983,1672,Intel,Casual / Office,1,0
Intel Core i3-350M @ 2.27GHz,29.0,35.0,2010-01-01,BGA1288,Laptop,2270.0,0.0,1,2,2,2927,1730,Intel,Casual / Office,1,0
Intel Core i3-370M @ 2.40GHz,29.96,35.0,2010-07-01,PGA988A,Laptop,2400.0,0.0,1,2,2,2861,2667,Intel,Casual / Office,1,0
Intel Core i3-380M @ 2.53GHz,49.95,35.0,2010-11-01,PGA988A,Laptop,2530.0,0.0,1,2,2,2818,2139,Intel,Casual / Office,1,0
Intel Core i3-390M @ 2.67GHz,38.95,35.0,2011-02-01,BGA1288,Laptop,2670.0,0.0,1,2,2,2813,99,Intel,Casual / Office,1,0
Intel Core i3-4000M @ 2.40GHz,58.11,37.0,2013-09-01,FCPGA946,Laptop,2400.0,0.0,1,2,2,2390,670,Intel,Casual / Office,1,0
Intel Core i3-4010U @ 1.70GHz,124.95,15.0,2013-01-01,BGA1168,Laptop,1700.0,0.0,1,2,2,2488,989,Intel,Casual / Office,1,0
Intel Core i3-4100E @ 2.40GHz,225.0,37.0,2021-12-01,FCBGA1364,Mobile/Embedded,2400.0,0.0,1,2,2,2353,1,Intel,Casual / Office,1,0
Intel Core i3-4100M @ 2.50GHz,218.57,37.0,2014-10-01,FCPGA946,Laptop,2500.0,0.0,1,2,2,1995,96,Intel,Casual / Office,1,0
Intel Core i3-4130 @ 3.40GHz,53.88,54.0,2013-01-01,LGA1150,Desktop,3400.0,0.0,1,2,2,1683,2794,Intel,Casual / Office,1,0
Intel Core i3-4130T @ 2.90GHz,248.56,35.0,2013-01-01,LGA1150,Desktop,2900.0,0.0,1,2,2,1844,413,Intel,Casual / Office,1,0
Intel Core i3-4150 @ 3.50GHz,72.83,54.0,2014-05-01,FCLGA1150,Desktop,3500.0,0.0,1,2,2,1667,1679,Intel,Casual / Office,1,0
Intel Core i3-4150T @ 3.00GHz,417.42,35.0,2014-07-01,FCLGA1150,Desktop,3000.0,0.0,1,2,2,1842,90,Intel,Casual / Office,1,0
Intel Core i3-4160 @ 3.60GHz,168.64,54.0,2014-08-01,FCLGA1150,Desktop,3600.0,0.0,1,2,2,1621,2020,Intel,Casual / Office,1,0
Intel Core i3-4160T @ 3.10GHz,59.99,35.0,2014-10-01,LGA1150,Desktop,3100.0,0.0,1,2,2,1746,145,Intel,Casual / Office,1,0
Intel Core i3-4170 @ 3.70GHz,43.72,54.0,2015-05-01,LGA1150,Desktop,3700.0,0.0,1,2,2,1605,1702,Intel,Casual / Office,1,0
Intel Core i3-4170T @ 3.20GHz,199.95,35.0,2015-10-01,LGA1150,Desktop,3200.0,0.0,1,2,2,1733,76,Intel,Casual / Office,1,0
Intel Core i3-4330 @ 3.50GHz,169.95,54.0,2013-01-01,LGA1150,Desktop,3500.0,0.0,1,2,2,1610,607,Intel,Casual / Office,1,0
Intel Core i3-4340 @ 3.60GHz,149.99,54.0,2013-01-01,LGA1150,Desktop,3600.0,0.0,1,2,2,1611,158,Intel,Casual / Office,1,0
Intel Core i3-4350 @ 3.60GHz,114.88,54.0,2014-06-01,LGA1150,Desktop,3600.0,0.0,1,2,2,1635,30,Intel,Casual / Office,1,0
Intel Core i3-4360 @ 3.70GHz,110.99,54.0,2014-05-01,FCLGA1150,Desktop,3700.0,0.0,1,2,2,1606,190,Intel,Casual / Office,1,0
Intel Core i3-4370 @ 3.80GHz,123.99,54.0,2014-09-01,LGA1150,Desktop,3800.0,0.0,1,2,2,1544,185,Intel,Casual / Office,1,0
Intel Core i3-4370T @ 3.30GHz,138.0,35.0,2017-11-01,FCLGA1150,Desktop,3300.0,0.0,1,2,2,1666,21,Intel,Casual / Office,1,0
Intel Core i3-5005U @ 2.00GHz,308.0,15.0,2015-02-01,FCBGA1168,Laptop,2000.0,0.0,1,2,2,2243,2180,Intel,Casual / Office,1,0
Intel Core i3-5010U @ 2.10GHz,299.86,15.0,2015-01-01,FCBGA1168,Laptop,2100.0,0.0,1,2,2,2161,739,Intel,Casual / Office,1,0
Intel Core i3-5020U @ 2.20GHz,459.0,15.0,2015-09-01,FCBGA1168,Laptop,2200.0,0.0,1,2,2,2141,214,Intel,Casual / Office,1,0
Intel Core i3-530 @ 2.93GHz,19.97,73.0,2010-01-01,LGA1156,Desktop,2930.0,0.0,1,2,2,2598,1134,Intel,Casual / Office,1,0
Intel Core i3-540 @ 3.07GHz,179.95,73.0,2010-01-01,LGA1156,Desktop,3070.0,0.0,1,2,2,2569,1453,Intel,Casual / Office,1,0
Intel Core i3-550 @ 3.20GHz,261.0,73.0,2010-06-01,LGA1156,Desktop,3200.0,0.0,1,2,2,2506,1282,Intel,Casual / Office,1,0
Intel Core i3-560 @ 3.33GHz,36.97,73.0,2010-09-01,LGA1156,Desktop,3330.0,0.0,1,2,2,2438,72,Intel,Casual / Office,1,0
Intel Core i3-6098P @ 3.60GHz,81.63,54.0,2016-02-01,LGA 1151,Desktop,3600.0,0.0,1,2,2,1479,122,Intel,Casual / Office,1,0
Intel Core i3-6100 @ 3.70GHz,115.0,51.0,2015-10-01,LGA 1151,Desktop,3700.0,0.0,1,2,2,1478,3669,Intel,Casual / Office,1,0
Intel Core i3-6100T @ 3.20GHz,105.99,35.0,2015-11-01,LGA 1151,Desktop,3200.0,0.0,1,2,2,1594,327,Intel,Casual / Office,1,0
Intel Core i3-6100U @ 2.30GHz,529.99,15.0,2015-10-01,FCBGA1356,Laptop,2300.0,0.0,1,2,2,1940,1848,Intel,Casual / Office,1,0
Intel Core i3-6102E @ 1.90GHz,225.0,25.0,2019-08-01,FCBGA1440,Laptop,1900.0,0.0,1,2,2,2058,3,Intel,Casual / Office,1,0
Intel Core i3-6300 @ 3.80GHz,89.04,51.0,2015-10-01,LGA 1151,Desktop,3800.0,0.0,1,2,2,1437,220,Intel,Casual / Office,1,0
Intel Core i3-6300T @ 3.30GHz,90.0,35.0,2015-10-01,LGA 1151,Desktop,3300.0,0.0,1,2,2,1505,25,Intel,Casual / Office,1,0
Intel Core i3-6320 @ 3.90GHz,96.6,51.0,2015-10-01,LGA 1151,Desktop,3900.0,0.0,1,2,2,1429,126,Intel,Casual / Office,1,0
Intel Core i3-7020U @ 2.30GHz,281.0,15.0,2018-05-01,FCBGA1356,Laptop,2300.0,0.0,1,2,2,1967,705,Intel,Casual / Office,1,0
Intel Core i3-7100 @ 3.90GHz,115.0,51.0,2017-01-01,FCLGA1151,Desktop,3900.0,0.0,1,2,2,1442,1718,Intel,Casual / Office,1,0
Intel Core i3-7100H @ 3.00GHz,225.0,35.0,2017-10-01,FCBGA1440,Laptop,3000.0,0.0,1,2,2,1643,14,Intel,Casual / Office,1,0
Intel Core i3-7100T @ 3.40GHz,149.88,35.0,2017-02-01,FCLGA1151,Desktop,3400.0,0.0,1,2,2,1555,187,Intel,Casual / Office,1,0
Intel Core i3-7100U @ 2.40GHz,462.0,15.0,2016-10-01,FCBGA1356,Laptop,2400.0,0.0,1,2,2,1901,1634,Intel,Casual / Office,1,0
Intel Core i3-7101E @ 3.90GHz,117.0,54.0,2020-01-01,FCLGA1151,Desktop,3900.0,0.0,1,2,2,1424,1,Intel,Casual / Office,1,0
Intel Core i3-7101TE @ 3.40GHz,117.0,35.0,2017-10-01,FCLGA1151,Desktop,3400.0,0.0,1,2,2,1525,9,Intel,Casual / Office,1,0
Intel Core i3-7102E @ 2.10GHz,225.0,25.0,2019-06-01,FCBGA1440,Laptop,2100.0,0.0,1,2,2,1977,1,Intel,Casual / Office,1,0
Intel Core i3-7130U @ 2.70GHz,459.99,15.0,2017-11-01,FCBGA1356,Laptop,2700.0,0.0,1,2,2,1808,178,Intel,Casual / Office,1,0
Intel Core i3-7300 @ 4.00GHz,140.97,51.0,2017-01-01,FCLGA1151,Desktop,4000.0,0.0,1,2,2,1395,113,Intel,Casual / Office,1,0
Intel Core i3-7300T @ 3.50GHz,181.59,35.0,2017-05-01,FCLGA1151,Desktop,3500.0,0.0,1,2,2,1477,20,Intel,Casual / Office,1,0
Intel Core i3-7320 @ 4.10GHz,128.94,51.0,2017-01-01,FCLGA1151,Desktop,4100.0,0.0,1,2,2,1352,53,Intel,Casual / Office,1,0
Intel Core i3-7350K @ 4.20GHz,109.99,60.0,2017-01-01,FCLGA1151,Desktop,4200.0,0.0,1,2,2,1348,143,Intel,Casual / Office,1,0
Intel Core i3-8100 @ 3.60GHz,59.99,65.0,2017-10-01,FCLGA1151-2,Desktop,3600.0,0.0,1,4,1,1142,2682,Intel,Gaming,1,2
Intel Core i3-8100B @ 3.60GHz,133.0,65.0,2019-02-01,FCBGA1440,Laptop,3600.0,0.0,1,4,1,1168,57,Intel,Gaming,1,2
Intel Core i3-8100T @ 3.10GHz,219.05,35.0,2018-08-01,FCLGA1151-2,Desktop,3100.0,0.0,1,4,1,1294,222,Intel,Gaming,1,2
Intel Core i3-8109U @ 3.00GHz,499.99,28.0,2018-10-01,FCBGA1528,Laptop,3000.0,3600.0,1,2,2,1455,180,Intel,Gaming,1,2
Intel Core i3-8121U @ 2.20GHz,290.0,15.0,2018-12-01,Unknown,Laptop,2200.0,3200.0,1,2,2,1431,28,Intel,Casual / Office,1,0
Intel Core i3-8130U @ 2.20GHz,281.0,15.0,2018-04-01,FCBGA1356,Laptop,2200.0,3400.0,1,2,2,1590,1077,Intel,Casual / Office,1,0
Intel Core i3-8145U @ 2.10GHz,281.0,15.0,2018-11-01,FCBGA1528,Laptop,2100.0,3900.0,1,2,2,1538,478,Intel,Gaming,1,2
Intel Core i3-8145UE @ 2.20GHz,281.0,15.0,2020-08-01,FCBGA1528,Laptop,2200.0,3900.0,1,2,2,1493,8,Intel,Gaming,1,2
Intel Core i3-8300 @ 3.70GHz,169.97,62.0,2018-06-01,FCLGA1151-2,Desktop,3700.0,0.0,1,4,1,1132,61,Intel,Gaming,1,2
Intel Core i3-8300T @ 3.20GHz,158.95,25.0,2018-06-01,FCLGA1151-2,Desktop,3200.0,0.0,1,4,1,1195,31,Intel,Gaming,1,2
Intel Core i3-8350K @ 4.00GHz,133.6,91.0,2017-10-01,FCLGA1151-2,Desktop,4000.0,0.0,1,4,1,1030,318,Intel,Gaming,1,2
Intel Core i3-9100 @ 3.60GHz,99.99,65.0,2019-06-01,FCLGA1151-2,Desktop,3600.0,4200.0,1,4,1,1070,385,Intel,Gaming,1,2
Intel Core i3-9100F @ 3.60GHz,98.99,65.0,2019-05-01,FCLGA1151-2,Desktop,3600.0,4200.0,1,4,1,1063,1406,Intel,Gaming,1,2
Intel Core i3-9100T @ 3.10GHz,122.0,35.0,2019-07-01,FCLGA1151-2,Desktop,3100.0,3700.0,1,4,1,1238,47,Intel,Gaming,1,2
Intel Core i3-9100TE @ 2.20GHz,122.0,35.0,2020-12-01,FCLGA1151-2,Laptop,2200.0,3200.0,1,4,1,1411,3,Intel,Casual / Office,1,0
Intel Core i3-9300 @ 3.70GHz,255.0,62.0,2019-07-01,FCLGA1151-2,Desktop,3700.0,4300.0,1,4,1,982,3,Intel,Gaming,1,2
Intel Core i3-9300T @ 3.20GHz,143.0,35.0,2019-07-01,FCLGA1151-2,Desktop,3200.0,3800.0,1,4,1,1144,5,Intel,Gaming,1,2
Intel Core i3-9320 @ 3.70GHz,215.67,62.0,2019-09-01,FCLGA1151-2,Desktop,3700.0,4400.0,1,4,1,969,1,Intel,Gaming,1,2
Intel Core i3-9350K @ 4.00GHz,293.22,91.0,2020-05-01,FCLGA1151,Desktop,4000.0,4600.0,1,4,1,923,6,Intel,Gaming,1,2
Intel Core i3-9350KF @ 4.00GHz,146.07,91.0,2019-05-01,FCLGA1151-2,Desktop,4000.0,4600.0,1,4,1,947,32,Intel,Gaming,1,2
Intel Core i5 750S @ 2.40GHz,210.19,82.0,2012-07-01,LGA1156,Desktop,2400.0,3200.0,1,4,1,2693,2,Intel,Casual / Office,1,0
Intel Core i5-10200H @ 2.40GHz,250.0,45.0,2020-11-01,FCBGA1440,Laptop,2400.0,4100.0,1,4,2,865,79,Intel,Gaming,1,2
Intel Core i5-10210U @ 1.60GHz,702.62,15.0,2019-09-01,FCBGA1528,Laptop,1600.0,4200.0,1,4,2,1110,1801,Intel,Gaming,1,2
Intel Core i5-10300H @ 2.50GHz,250.0,45.0,2020-01-01,FCBGA1440,"Desktop, Laptop",2500.0,4500.0,1,4,2,845,1513,Intel,Gaming,1,2
Intel Core i5-10310U @ 1.70GHz,297.0,15.0,2020-04-01,FCBGA1528,Laptop,1700.0,4400.0,1,4,2,1084,260,Intel,Gaming,1,2
Intel Core i5-1035G1 @ 1.00GHz,297.0,15.0,2019-09-01,FCBGA1526,Laptop,1000.0,3600.0,1,4,2,941,1538,Intel,Gaming,1,2
Intel Core i5-1035G4 @ 1.10GHz,309.0,15.0,2019-10-01,FCBGA1526,Laptop,1100.0,3700.0,1,4,2,898,539,Intel,Gaming,1,2
Intel Core i5-1035G7 @ 1.20GHz,320.0,15.0,2019-10-01,FCBGA1526,Laptop,1200.0,3700.0,1,4,2,852,166,Intel,Gaming,1,2
Intel Core i5-1038NG7 @ 2.00GHz,320.0,28.0,2020-05-01,FCBGA1344,Laptop,2000.0,3800.0,1,4,2,782,168,Intel,Gaming,1,2
Intel Core i5-10400 @ 2.90GHz,140.99,65.0,2020-05-01,FCLGA1200,Desktop,2900.0,4300.0,1,6,2,639,1709,Intel,Gaming,1,2
Intel Core i5-10400F @ 2.90GHz,121.09,65.0,2020-06-01,FCLGA1200,Desktop,2900.0,4300.0,1,6,2,636,2164,Intel,Gaming,1,2
Intel Core i5-10400H @ 2.60GHz,250.0,45.0,2020-07-01,FCBGA1440,Laptop,2600.0,4600.0,1,4,2,828,36,Intel,Gaming,1,2
Intel Core i5-10400T @ 2.00GHz,182.0,35.0,2020-08-01,FCLGA1200,Desktop,2000.0,3600.0,1,6,2,755,60,Intel,Gaming,1,2
Intel Core i5-10500 @ 3.10GHz,195.99,65.0,2020-06-01,FCLGA1200,Desktop,3100.0,4500.0,1,6,2,617,404,Intel,Gaming,1,2
Intel Core i5-10500E @ 3.10GHz,195.0,65.0,2022-05-01,FCLGA1200,Mobile/Embedded,3100.0,4200.0,1,6,2,703,4,Intel,Gaming,1,2
Intel Core i5-10500H @ 2.50GHz,250.0,45.0,2021-02-01,FCBGA1440,Laptop,2500.0,4500.0,1,6,2,667,321,Intel,Gaming,1,2
Intel Core i5-10500T @ 2.30GHz,192.0,35.0,2020-06-01,FCLGA1200,Desktop,2300.0,3800.0,1,6,2,741,190,Intel,Gaming,1,2
Intel Core i5-10500TE @ 2.30GHz,195.0,35.0,2022-05-01,FCLGA1200,"Laptop, Mobile/Embedded",2300.0,3700.0,1,6,2,757,1,Intel,Gaming,1,2
Intel Core i5-10600 @ 3.30GHz,208.42,65.0,2020-06-01,FCLGA1200,Desktop,3300.0,4800.0,1,6,2,570,185,Intel,Gaming,1,2
Intel Core i5-10600K @ 4.10GHz,176.92,125.0,2020-05-01,FCLGA1200,Desktop,4100.0,4800.0,1,6,2,537,855,Intel,Gaming,1,2
Intel Core i5-10600KF @ 4.10GHz,169.99,125.0,2020-07-01,FCLGA1200,Desktop,4100.0,4800.0,1,6,2,534,297,Intel,Gaming,1,2
Intel Core i5-10600T @ 2.40GHz,213.0,35.0,2020-09-01,FCLGA1200,Desktop,2400.0,4000.0,1,6,2,684,17,Intel,Gaming,1,2
Intel Core i5-11260H @ 2.60GHz,250.0,45.0,2021-08-01,FCBGA1787,Laptop,2600.0,4400.0,1,6,2,482,72,Intel,Gaming,1,2
Intel Core i5-11300H @ 3.10GHz,309.0,35.0,2021-04-01,FCBGA1449,Laptop,3100.0,4400.0,1,4,2,689,278,Intel,Gaming,1,2
Intel Core i5-1130G7 @ 1.10GHz,309.0,15.0,2021-02-01,BGA 1449,Laptop,1100.0,4000.0,1,4,2,820,36,Intel,Gaming,1,2
Intel Core i5-11320H @ 3.20GHz,309.0,35.0,2021-11-01,FCBGA1449,Laptop,3200.0,4500.0,1,4,2,695,106,Intel,Gaming,1,2
Intel Core i5-1135G7 @ 2.40GHz,309.0,15.0,2020-08-01,BGA1526,Laptop,2400.0,4200.0,1,4,2,751,3168,Intel,Gaming,1,2
Intel Core i5-11400 @ 2.60GHz,144.83,65.0,2021-03-01,FCLGA1200,Desktop,2600.0,4400.0,1,6,2,438,1201,Intel,Gaming,1,2
Intel Core i5-11400F @ 2.60GHz,130.0,65.0,2021-03-01,FCLGA1200,Desktop,2600.0,4400.0,1,6,2,435,1245,Intel,Gaming,1,2
Intel Core i5-11400H @ 2.70GHz,250.0,45.0,2021-07-01,FCBGA1787,Laptop,2700.0,4500.0,1,6,2,475,845,Intel,Gaming,1,2
Intel Core i5-11400T @ 1.30GHz,182.0,35.0,2021-06-01,FCLGA1200,Desktop,1300.0,3700.0,1,6,2,596,17,Intel,Gaming,1,2
Intel Core i5-1145G7E @ 2.60GHz,312.0,15.0,2021-06-01,FCBGA1449,Mobile/Embedded,2600.0,4100.0,1,4,2,723,4,Intel,Gaming,1,2
Intel Core i5-1145GRE @ 2.60GHz,362.0,15.0,2022-02-01,FCBGA1449,Mobile/Embedded,1500.0,4100.0,1,4,2,847,7,Intel,Gaming,1,2
Intel Core i5-11500 @ 2.70GHz,222.73,65.0,2021-04-01,FCLGA1200,Desktop,2700.0,4600.0,1,6,2,422,228,Intel,Gaming,1,2
Intel Core i5-11500H @ 2.90GHz,250.0,45.0,2021-06-01,FCBGA1787,Laptop,2900.0,4600.0,1,6,2,465,31,Intel,Gaming,1,2
Intel Core i5-11500T @ 1.50GHz,192.0,35.0,2021-09-01,FCLGA1200,Desktop,1500.0,3900.0,1,6,2,607,14,Intel,Gaming,1,2
Intel Core i5-1155G7 @ 2.50GHz,309.0,28.0,2021-10-01,FCBGA1449,Laptop,2500.0,4500.0,1,4,2,744,99,Intel,Gaming,1,2
Intel Core i5-11600 @ 2.80GHz,247.98,65.0,2021-04-01,FCLGA1200,Desktop,2800.0,4800.0,1,6,2,400,167,Intel,Gaming,1,2
Intel Core i5-11600K @ 3.90GHz,214.99,125.0,2021-04-01,FCLGA1200,Desktop,3900.0,4900.0,1,6,2,350,911,Intel,Gaming,1,2
Intel Core i5-11600KF @ 3.90GHz,196.94,125.0,2021-04-01,FCLGA1200,Desktop,3900.0,4900.0,1,6,2,352,231,Intel,Gaming,1,2
Intel Core i5-11600T @ 1.70GHz,213.0,35.0,2021-11-01,FCLGA1200,Desktop,1700.0,4100.0,1,6,2,525,5,Intel,Gaming,1,2
Intel Core i5-1230U,309.0,9.0,2022-06-01,FCBGA1781,Laptop,1000.0,4400.0,1,2,2,704,6,Intel,Gaming,1,2
Intel Core i5-1235U,309.0,15.0,2022-03-01,FCBGA1744,"Laptop, Mobile/Embedded",1300.0,4400.0,1,2,2,581,264,Intel,Gaming,1,2
Intel Core i5-12400,192.0,65.0,2022-01-01,LGA 1700,Desktop,2500.0,4400.0,1,6,2,358,748,Intel,Gaming,1,2
Intel Core i5-12400F,176.45,65.0,2022-01-01,FCLGA1700,Desktop,2500.0,4400.0,1,6,2,351,955,Intel,Gaming,1,2
Intel Core i5-12400T,169.99,74.0,2022-08-01,FCLGA1700,Desktop,1800.0,4200.0,1,6,2,447,8,Intel,Gaming,1,2
Intel Core i5-12450H,311.0,45.0,2022-02-01,FCBGA1744,Laptop,2000.0,4400.0,1,4,2,406,72,Intel,Gaming,1,2
Intel Core i5-1245UE,312.0,15.0,2022-09-01,FCBGA1744,Mobile/Embedded,4400.0,0.0,1,2,2,675,2,Intel,Casual / Office,1,0
Intel Core i5-12490F,212.22,65.0,2022-06-01,LGA1700,Desktop,3000.0,4600.0,1,6,2,317,11,Intel,Gaming,1,2
Intel Core i5-12500,202.0,65.0,2022-01-01,LGA 1700,Desktop,3000.0,4600.0,1,6,2,330,216,Intel,Gaming,1,2
Intel Core i5-12500H,311.0,45.0,2022-02-01,FCBGA1744,Laptop,2500.0,4500.0,1,4,2,293,205,Intel,Gaming,1,2
Intel Core i5-12500T,202.0,35.0,2022-04-01,FCLGA1700,Desktop,2000.0,4400.0,1,6,2,431,39,Intel,Gaming,1,2
Intel Core i5-12500TE,205.0,35.0,2022-08-01,FCLGA1700,"Laptop, Mobile/Embedded",1900.0,4300.0,1,6,2,454,4,Intel,Gaming,1,2
Intel Core i5-12600,280.24,65.0,2022-01-01,LGA 1700,Desktop,3300.0,4800.0,1,6,2,300,142,Intel,Gaming,1,2
Intel Core i5-12600H,311.0,45.0,2022-04-01,FCBGA1744,Laptop,2700.0,4500.0,1,4,2,265,16,Intel,Gaming,1,2
Intel Core i5-12600HX,284.0,55.0,2022-06-01,FCBGA1964,Laptop,2500.0,4600.0,1,4,2,250,3,Intel,Gaming,1,2
Intel Core i5-12600K,259.99,150.0,2021-11-01,FCLGA1700,Desktop,3700.0,4900.0,1,6,2,167,1726,Intel,Gaming,1,2
Intel Core i5-12600KF,233.99,150.0,2021-11-01,FCLGA1700,Desktop,3600.0,4900.0,1,6,2,172,503,Intel,Gaming,1,2
Intel Core i5-13600K,319.99,125.0,2022-09-01,FCLGA1700,Desktop,3500.0,5200.0,1,6,2,84,214,Intel,Gaming,1,2
Intel Core i5-13600KF,309.79,125.0,2022-10-01,FCLGA1700,Desktop,3500.0,5100.0,1,6,2,85,89,Intel,Gaming,1,2
Intel Core i5-2300 @ 2.80GHz,40.26,95.0,2011-01-01,LGA1155,Desktop,2800.0,3100.0,1,4,1,1660,1109,Intel,Casual / Office,1,0
Intel Core i5-2310 @ 2.90GHz,99.99,95.0,2011-06-01,LGA1155,Desktop,2900.0,3200.0,1,4,1,1589,862,Intel,Casual / Office,1,0
Intel Core i5-2320 @ 3.00GHz,26.41,95.0,2011-09-01,LGA1155,Desktop,3000.0,3300.0,1,4,1,1586,2074,Intel,Gaming,1,2
Intel Core i5-2380P @ 3.10GHz,183.43,95.0,2012-03-01,LGA1155,Desktop,3100.0,3400.0,1,4,1,1553,64,Intel,Gaming,1,2
Intel Core i5-2390T @ 2.70GHz,99.9,35.0,2011-08-01,LGA1155,Desktop,2700.0,3500.0,1,2,2,2047,117,Intel,Gaming,1,2
Intel Core i5-2400 @ 3.10GHz,50.1,95.0,2010-12-01,LGA1155,Desktop,3100.0,3400.0,1,4,1,1541,7129,Intel,Gaming,1,2
Intel Core i5-2400S @ 2.50GHz,110.19,65.0,2011-01-01,LGA1155,Desktop,2500.0,3300.0,1,4,1,1738,708,Intel,Casual / Office,1,0
Intel Core i5-2405S @ 2.50GHz,216.18,65.0,2011-06-01,LGA1155,Desktop,2500.0,3300.0,1,4,1,1802,28,Intel,Casual / Office,1,0
Intel Core i5-2410M @ 2.30GHz,42.12,35.0,2010-12-01," 	FCBGA1023, PPG",Laptop,2300.0,2900.0,1,2,2,2279,4759,Intel,Casual / Office,1,0
Intel Core i5-2430M @ 2.40GHz,73.02,35.0,2011-09-01,PGA988B,Laptop,2400.0,3000.0,1,2,2,2246,3881,Intel,Casual / Office,1,0
Intel Core i5-2450M @ 2.50GHz,74.02,35.0,2011-12-01,BGA1023,Laptop,2500.0,3100.0,1,2,2,2232,4336,Intel,Casual / Office,1,0
Intel Core i5-2450P @ 3.20GHz,129.99,95.0,2012-02-01,LGA1155,Desktop,3200.0,3500.0,1,4,1,1474,39,Intel,Gaming,1,2
Intel Core i5-2500 @ 3.30GHz,50.19,95.0,2010-12-01,LGA1155,Desktop,3300.0,3700.0,1,4,1,1489,3951,Intel,Gaming,1,2
Intel Core i5-2500K @ 3.30GHz,71.43,95.0,2010-12-01,LGA1155,Desktop,3300.0,3700.0,1,4,1,1488,7441,Intel,Gaming,1,2
Intel Core i5-2500S @ 2.70GHz,55.34,65.0,2011-02-01,LGA1155,Desktop,2700.0,3700.0,1,4,1,1645,209,Intel,Gaming,1,2
Intel Core i5-2500T @ 2.30GHz,89.99,45.0,2011-06-01,LGA1155,Desktop,2300.0,3300.0,1,4,1,1821,35,Intel,Casual / Office,1,0
Intel Core i5-2520M @ 2.50GHz,65.0,35.0,2011-03-01,PGA988B,Laptop,2500.0,3200.0,1,2,2,2137,4818,Intel,Casual / Office,1,0
Intel Core i5-2540M @ 2.60GHz,79.97,35.0,2010-12-01,BGA1023,Laptop,2600.0,3300.0,1,2,2,2084,1684,Intel,Casual / Office,1,0
Intel Core i5-2550K @ 3.40GHz,103.88,95.0,2012-02-01,LGA1155,Desktop,3400.0,3800.0,1,4,1,1472,149,Intel,Gaming,1,2
Intel Core i5-3210M @ 2.50GHz,52.02,35.0,2012-03-01,PGA988B,Laptop,2500.0,3100.0,1,2,2,2000,7762,Intel,Casual / Office,1,0
Intel Core i5-3230M @ 2.60GHz,74.04,35.0,2013-01-01,PGA988,Laptop,2600.0,3200.0,1,2,2,1979,5475,Intel,Casual / Office,1,0
Intel Core i5-3317U @ 1.70GHz,225.0,17.0,2012-06-01,BGA1023,Laptop,1700.0,2600.0,1,2,2,2258,3666,Intel,Casual / Office,1,0
Intel Core i5-3320M @ 2.60GHz,44.04,35.0,2012-04-01,BGA1023,Laptop,2600.0,3300.0,1,2,2,1930,3689,Intel,Casual / Office,1,0
Intel Core i5-3330 @ 3.00GHz,114.9,77.0,2012-10-01,LGA1155,Desktop,3000.0,3200.0,1,4,1,1494,2466,Intel,Gaming,1,2
Intel Core i5-3330S @ 2.70GHz,199.95,65.0,2012-01-01,LGA1155,Desktop,2700.0,3200.0,1,4,1,1547,305,Intel,Casual / Office,1,0
Intel Core i5-3337U @ 1.80GHz,225.0,17.0,2013-01-01,BGA1023,Laptop,1800.0,2700.0,1,2,2,2205,2974,Intel,Casual / Office,1,0
Intel Core i5-3340 @ 3.10GHz,195.0,77.0,2013-10-01,LGA1155,Desktop,3100.0,3300.0,1,4,1,1463,313,Intel,Gaming,1,2
Intel Core i5-3340M @ 2.70GHz,69.95,35.0,2013-01-01,BGA1023,Laptop,2700.0,3400.0,1,2,2,1923,1012,Intel,Casual / Office,1,0
